Week_Start,SKU,Weekly_Units,Weekly_Revenue,Avg_Price,Promo_Days_Sales,Promo_Days_Cal,Holiday_Days,Year,Month,Week_Number,Season,Product_Name,Category,Subcategory,Launch_Date,Cost_Price,Selling_Price,Gross_Margin_Per_Unit,Negative_Margin_Flag
2025-02-10,SKU022,86,395344.58,4597.03,0,0,0,2025,2,7,Winter,Product 022,Home Decor,Table,2023-02-12,3252.96,4597.03,1344.07,0
2025-02-10,SKU023,113,160091.62,1416.74,0,0,0,2025,2,7,Winter,Product 023,Kitchen,Cushion,2022-07-20,2484.54,1416.74,-1067.8,1
2025-02-10,SKU024,95,168042.65,1768.87,0,0,0,2025,2,7,Winter,Product 024,Lighting,Cookware,2024-10-16,5539.34,1768.87,-3770.47,1
2025-02-10,SKU025,16,184928.16,11558.01,0,0,0,2025,2,7,Winter,Product 025,Storage,Lamp,2024-05-09,1333.08,11558.01,10224.93,0
2025-02-10,SKU026,166,1815963.64,10939.54,0,0,0,2025,2,7,Winter,Product 026,Furniture,Shelf,2023-12-10,1799.29,10939.54,9140.25,0
2025-02-10,SKU027,187,1592604.2,8516.6,0,0,0,2025,2,7,Winter,Product 027,Home Decor,Cabinet,2023-03-19,307.06,8516.6,8209.54,0
2025-02-10,SKU028,37,128911.33,3484.09,0,0,0,2025,2,7,Winter,Product 028,Kitchen,Rug,2024-06-24,6348.66,3484.09,-2864.57,1
2025-02-10,SKU029,127,1478591.15,11642.45,0,0,0,2025,2,7,Winter,Product 029,Lighting,Organizer,2023-08-23,5402.59,11642.45,6239.86,0
2025-02-10,SKU030,31,292438.81,9433.51,0,0,0,2025,2,7,Winter,Product 030,Storage,Sofa,2023-05-03,5715.03,9433.51,3718.48,0
2025-02-10,SKU031,163,1420696.59,8715.93,0,0,0,2025,2,7,Winter,Product 031,Furniture,Chair,2023-05-11,6300.65,8715.93,2415.28,0
2025-02-10,SKU032,63,353593.17,5612.59,0,0,0,2025,2,7,Winter,Product 032,Home Decor,Table,2022-09-07,3806.6,5612.59,1805.99,0
2025-02-10,SKU033,127,451866.0,3558.0,0,0,0,2025,2,7,Winter,Product 033,Kitchen,Cushion,2022-04-12,4657.74,3558.0,-1099.74,1
2025-02-10,SKU034,160,242902.4,1518.14,0,0,0,2025,2,7,Winter,Product 034,Lighting,Cookware,2023-09-03,1333.43,1518.14,184.71,0
2025-02-10,SKU035,184,2000114.96,10870.19,0,0,0,2025,2,7,Winter,Product 035,Storage,Lamp,2024-09-03,1137.61,10870.19,9732.58,0
2025-02-10,SKU036,30,170610.0,5687.0,0,0,0,2025,2,7,Winter,Product 036,Furniture,Shelf,2022-03-12,5430.12,5687.0,256.88,0
2025-02-10,SKU037,165,453324.3,2747.42,0,0,0,2025,2,7,Winter,Product 037,Home Decor,Cabinet,2024-08-02,3901.0,2747.42,-1153.58,1
2025-02-10,SKU038,55,217200.5,3949.1,0,0,0,2025,2,7,Winter,Product 038,Kitchen,Rug,2024-06-29,4630.58,3949.1,-681.48,1
2025-02-10,SKU039,29,206449.55,7118.95,0,0,0,2025,2,7,Winter,Product 039,Lighting,Organizer,2022-11-01,6178.74,7118.95,940.21,0
2025-02-10,SKU040,125,306320.0,2450.56,0,0,0,2025,2,7,Winter,Product 040,Storage,Sofa,2023-11-26,5169.07,2450.56,-2718.51,1
2025-02-10,SKU041,76,785591.48,10336.73,0,0,0,2025,2,7,Winter,Product 041,Furniture,Chair,2022-07-01,4540.24,10336.73,5796.49,0
2025-02-10,SKU042,179,1646590.57,9198.83,0,0,0,2025,2,7,Winter,Product 042,Home Decor,Table,2024-04-13,4583.86,9198.83,4614.97,0
2025-02-10,SKU043,168,1469289.36,8745.77,0,0,0,2025,2,7,Winter,Product 043,Kitchen,Cushion,2024-02-10,2605.61,8745.77,6140.16,0
2025-02-10,SKU044,66,357210.48,5412.28,0,0,0,2025,2,7,Winter,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,0
2025-02-10,SKU045,202,1550709.56,7676.78,0,0,0,2025,2,7,Winter,Product 045,Storage,Lamp,2022-03-16,3634.56,7676.78,4042.22,0
2025-02-10,SKU046,64,459234.56,7175.54,0,0,0,2025,2,7,Winter,Product 046,Furniture,Shelf,2024-12-03,1913.03,7175.54,5262.51,0
2025-02-10,SKU047,104,825574.88,7938.22,0,0,0,2025,2,7,Winter,Product 047,Home Decor,Cabinet,2023-05-06,3416.1,7938.22,4522.12,0
2025-02-10,SKU048,44,60700.2,1379.55,0,0,0,2025,2,7,Winter,Product 048,Kitchen,Rug,2024-09-09,6863.87,1379.55,-5484.32,1
2025-02-10,SKU049,182,950653.34,5223.37,0,0,0,2025,2,7,Winter,Product 049,Lighting,Organizer,2024-01-16,2063.03,5223.37,3160.34,0
2025-02-10,SKU050,51,45018.72,882.72,0,0,0,2025,2,7,Winter,Product 050,Storage,Sofa,2024-05-06,701.85,882.72,180.87,0
2025-02-17,SKU001,116,425029.8,3664.05,0,0,0,2025,2,8,Winter,Product 001,Furniture,Chair,2022-04-09,1758.45,3664.05,1905.6,0
2025-02-17,SKU002,82,312066.58,3805.69,0,0,0,2025,2,8,Winter,Product 002,Home Decor,Table,2024-05-01,3867.09,3805.69,-61.4,1
2025-02-17,SKU003,45,363520.35,8078.23,0,0,0,2025,2,8,Winter,Product 003,Kitchen,Cushion,2023-12-22,589.48,8078.23,7488.75,0
2025-02-17,SKU004,33,226431.81,6861.57,0,0,0,2025,2,8,Winter,Product 004,Lighting,Cookware,2023-04-28,1445.74,6861.57,5415.83,0
2025-02-17,SKU005,139,1319557.58,9493.22,0,0,0,2025,2,8,Winter,Product 005,Storage,Lamp,2023-04-22,5543.63,9493.22,3949.59,0
2025-02-17,SKU006,51,413408.04,8106.04,0,0,0,2025,2,8,Winter,Product 006,Furniture,Shelf,2024-08-02,6021.91,8106.04,2084.13,0
2025-02-17,SKU007,171,874509.39,5114.09,0,0,0,2025,2,8,Winter,Product 007,Home Decor,Cabinet,2022-04-05,7748.2,5114.09,-2634.11,1
2025-02-17,SKU008,112,1102375.68,9842.64,0,0,0,2025,2,8,Winter,Product 008,Kitchen,Rug,2024-02-07,2775.15,9842.64,7067.49,0
2025-02-17,SKU009,75,175266.75,2336.89,0,0,0,2025,2,8,Winter,Product 009,Lighting,Organizer,2022-08-10,3121.06,2336.89,-784.17,1
2025-02-17,SKU010,128,84922.88,663.46,0,0,0,2025,2,8,Winter,Product 010,Storage,Sofa,2022-04-14,3889.06,663.46,-3225.6,1
2025-02-17,SKU011,23,33224.88,1444.56,0,0,0,2025,2,8,Winter,Product 011,Furniture,Chair,2023-08-03,1718.4,1444.56,-273.84,1
2025-02-17,SKU012,214,1878785.18,8779.37,0,0,0,2025,2,8,Winter,Product 012,Home Decor,Table,2024-12-09,1256.89,8779.37,7522.48,0
2025-02-17,SKU013,100,575778.0,5757.78,0,0,0,2025,2,8,Winter,Product 013,Kitchen,Cushion,2024-03-20,3936.71,5757.78,1821.07,0
2025-02-17,SKU014,155,351966.25,2270.75,0,0,0,2025,2,8,Winter,Product 014,Lighting,Cookware,2024-04-17,2008.55,2270.75,262.2,0
2025-02-17,SKU015,30,186363.6,6212.12,0,0,0,2025,2,8,Winter,Product 015,Storage,Lamp,2024-02-29,5441.06,6212.12,771.06,0
2025-02-17,SKU016,97,210181.54,2166.82,0,0,0,2025,2,8,Winter,Product 016,Furniture,Shelf,2024-05-14,3637.93,2166.82,-1471.11,1
2025-02-17,SKU017,107,907073.24,8477.32,0,0,0,2025,2,8,Winter,Product 017,Home Decor,Cabinet,2023-07-19,6703.26,8477.32,1774.06,0
2025-02-17,SKU018,194,1081629.54,5575.41,0,0,0,2025,2,8,Winter,Product 018,Kitchen,Rug,2022-05-21,5677.05,5575.41,-101.64,1
2025-02-17,SKU019,132,636220.2,4819.85,0,0,0,2025,2,8,Winter,Product 019,Lighting,Organizer,2024-07-12,2670.84,4819.85,2149.01,0
2025-02-17,SKU020,97,378061.38,3897.54,0,0,0,2025,2,8,Winter,Product 020,Storage,Sofa,2023-05-11,6700.01,3897.54,-2802.47,1
2025-02-17,SKU021,63,485810.64,7711.28,0,0,0,2025,2,8,Winter,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,0
2025-02-17,SKU022,88,404538.64,4597.03,0,0,0,2025,2,8,Winter,Product 022,Home Decor,Table,2023-02-12,3252.96,4597.03,1344.07,0
2025-02-17,SKU023,115,162925.1,1416.74,0,0,0,2025,2,8,Winter,Product 023,Kitchen,Cushion,2022-07-20,2484.54,1416.74,-1067.8,1
2025-02-17,SKU024,91,160967.17,1768.87,0,0,0,2025,2,8,Winter,Product 024,Lighting,Cookware,2024-10-16,5539.34,1768.87,-3770.47,1
2025-02-17,SKU025,17,196486.17,11558.01,0,0,0,2025,2,8,Winter,Product 025,Storage,Lamp,2024-05-09,1333.08,11558.01,10224.93,0
2025-02-17,SKU026,177,1936298.58,10939.54,0,0,0,2025,2,8,Winter,Product 026,Furniture,Shelf,2023-12-10,1799.29,10939.54,9140.25,0
2025-02-17,SKU027,156,1328589.6,8516.6,0,0,0,2025,2,8,Winter,Product 027,Home Decor,Cabinet,2023-03-19,307.06,8516.6,8209.54,0
2025-02-17,SKU028,32,111490.88,3484.09,0,0,0,2025,2,8,Winter,Product 028,Kitchen,Rug,2024-06-24,6348.66,3484.09,-2864.57,1
2025-02-17,SKU029,118,1373809.1,11642.45,0,0,0,2025,2,8,Winter,Product 029,Lighting,Organizer,2023-08-23,5402.59,11642.45,6239.86,0
2025-02-17,SKU030,39,367906.89,9433.51,0,0,0,2025,2,8,Winter,Product 030,Storage,Sofa,2023-05-03,5715.03,9433.51,3718.48,0
2025-02-17,SKU031,130,1133070.9,8715.93,0,0,0,2025,2,8,Winter,Product 031,Furniture,Chair,2023-05-11,6300.65,8715.93,2415.28,0
2025-02-17,SKU032,80,449007.2,5612.59,0,0,0,2025,2,8,Winter,Product 032,Home Decor,Table,2022-09-07,3806.6,5612.59,1805.99,0
2025-02-17,SKU033,129,458982.0,3558.0,0,0,0,2025,2,8,Winter,Product 033,Kitchen,Cushion,2022-04-12,4657.74,3558.0,-1099.74,1
2025-02-17,SKU034,163,247456.82,1518.14,0,0,0,2025,2,8,Winter,Product 034,Lighting,Cookware,2023-09-03,1333.43,1518.14,184.71,0
2025-02-17,SKU035,165,1793581.35,10870.19,0,0,0,2025,2,8,Winter,Product 035,Storage,Lamp,2024-09-03,1137.61,10870.19,9732.58,0
2025-02-17,SKU036,40,227480.0,5687.0,0,0,0,2025,2,8,Winter,Product 036,Furniture,Shelf,2022-03-12,5430.12,5687.0,256.88,0
2025-02-17,SKU037,181,497283.02,2747.42,0,0,0,2025,2,8,Winter,Product 037,Home Decor,Cabinet,2024-08-02,3901.0,2747.42,-1153.58,1
2025-02-17,SKU038,61,240895.1,3949.1,0,0,0,2025,2,8,Winter,Product 038,Kitchen,Rug,2024-06-29,4630.58,3949.1,-681.48,1
2025-02-17,SKU039,18,128141.1,7118.95,0,0,0,2025,2,8,Winter,Product 039,Lighting,Organizer,2022-11-01,6178.74,7118.95,940.21,0
2025-02-17,SKU040,111,272012.16,2450.56,0,0,0,2025,2,8,Winter,Product 040,Storage,Sofa,2023-11-26,5169.07,2450.56,-2718.51,1
2025-02-17,SKU041,96,992326.08,10336.73,0,0,0,2025,2,8,Winter,Product 041,Furniture,Chair,2022-07-01,4540.24,10336.73,5796.49,0
2025-02-17,SKU042,165,1517806.95,9198.83,0,0,0,2025,2,8,Winter,Product 042,Home Decor,Table,2024-04-13,4583.86,9198.83,4614.97,0
2025-02-17,SKU043,153,1338102.81,8745.77,0,0,0,2025,2,8,Winter,Product 043,Kitchen,Cushion,2024-02-10,2605.61,8745.77,6140.16,0
2025-02-17,SKU044,67,362622.76,5412.28,0,0,0,2025,2,8,Winter,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,0
2025-02-17,SKU045,202,1550709.56,7676.78,0,0,0,2025,2,8,Winter,Product 045,Storage,Lamp,2022-03-16,3634.56,7676.78,4042.22,0
2025-02-17,SKU046,70,502287.8,7175.54,0,0,0,2025,2,8,Winter,Product 046,Furniture,Shelf,2024-12-03,1913.03,7175.54,5262.51,0
2025-02-17,SKU047,105,833513.1,7938.22,0,0,0,2025,2,8,Winter,Product 047,Home Decor,Cabinet,2023-05-06,3416.1,7938.22,4522.12,0
2025-02-17,SKU048,59,81393.45,1379.55,0,0,0,2025,2,8,Winter,Product 048,Kitchen,Rug,2024-09-09,6863.87,1379.55,-5484.32,1
2025-02-17,SKU049,184,961100.08,5223.37,0,0,0,2025,2,8,Winter,Product 049,Lighting,Organizer,2024-01-16,2063.03,5223.37,3160.34,0
2025-02-17,SKU050,44,38839.68,882.72,0,0,0,2025,2,8,Winter,Product 050,Storage,Sofa,2024-05-06,701.85,882.72,180.87,0
2025-02-24,SKU001,111,406709.55,3664.05,2,2,0,2025,2,9,Winter,Product 001,Furniture,Chair,2022-04-09,1758.45,3664.05,1905.6,0
2025-02-24,SKU002,95,361540.55,3805.69,2,2,0,2025,2,9,Winter,Product 002,Home Decor,Table,2024-05-01,3867.09,3805.69,-61.4,1
2025-02-24,SKU003,54,436224.42,8078.23,2,2,0,2025,2,9,Winter,Product 003,Kitchen,Cushion,2023-12-22,589.48,8078.23,7488.75,0
2025-02-24,SKU004,50,343078.5,6861.57,2,2,0,2025,2,9,Winter,Product 004,Lighting,Cookware,2023-04-28,1445.74,6861.57,5415.83,0
2025-02-24,SKU005,160,1518915.2,9493.22,2,2,0,2025,2,9,Winter,Product 005,Storage,Lamp,2023-04-22,5543.63,9493.22,3949.59,0
2025-02-24,SKU006,57,462044.28,8106.04,2,2,0,2025,2,9,Winter,Product 006,Furniture,Shelf,2024-08-02,6021.91,8106.04,2084.13,0
2025-02-24,SKU007,189,966563.01,5114.09,2,2,0,2025,2,9,Winter,Product 007,Home Decor,Cabinet,2022-04-05,7748.2,5114.09,-2634.11,1
2025-02-24,SKU008,138,1358284.32,9842.64,2,2,0,2025,2,9,Winter,Product 008,Kitchen,Rug,2024-02-07,2775.15,9842.64,7067.49,0
2025-02-24,SKU009,91,212656.99,2336.89,2,2,0,2025,2,9,Winter,Product 009,Lighting,Organizer,2022-08-10,3121.06,2336.89,-784.17,1
2025-02-24,SKU010,155,102836.3,663.46,2,2,0,2025,2,9,Winter,Product 010,Storage,Sofa,2022-04-14,3889.06,663.46,-3225.6,1
2025-02-24,SKU011,18,26002.08,1444.56,2,2,0,2025,2,9,Winter,Product 011,Furniture,Chair,2023-08-03,1718.4,1444.56,-273.84,1
2025-02-24,SKU012,208,1826108.96,8779.37,2,2,0,2025,2,9,Winter,Product 012,Home Decor,Table,2024-12-09,1256.89,8779.37,7522.48,0
2025-02-24,SKU013,105,604566.9,5757.78,2,2,0,2025,2,9,Winter,Product 013,Kitchen,Cushion,2024-03-20,3936.71,5757.78,1821.07,0
2025-02-24,SKU014,180,408735.0,2270.75,2,2,0,2025,2,9,Winter,Product 014,Lighting,Cookware,2024-04-17,2008.55,2270.75,262.2,0
2025-02-24,SKU015,36,223636.32,6212.12,2,2,0,2025,2,9,Winter,Product 015,Storage,Lamp,2024-02-29,5441.06,6212.12,771.06,0
2025-02-24,SKU016,135,292520.7,2166.82,2,2,0,2025,2,9,Winter,Product 016,Furniture,Shelf,2024-05-14,3637.93,2166.82,-1471.11,1
2025-02-24,SKU017,127,1076619.64,8477.32,2,2,0,2025,2,9,Winter,Product 017,Home Decor,Cabinet,2023-07-19,6703.26,8477.32,1774.06,0
2025-02-24,SKU018,211,1176411.51,5575.41,2,2,0,2025,2,9,Winter,Product 018,Kitchen,Rug,2022-05-21,5677.05,5575.41,-101.64,1
2025-02-24,SKU019,140,674779.0,4819.85,2,2,0,2025,2,9,Winter,Product 019,Lighting,Organizer,2024-07-12,2670.84,4819.85,2149.01,0
2025-02-24,SKU020,95,370266.3,3897.54,2,2,0,2025,2,9,Winter,Product 020,Storage,Sofa,2023-05-11,6700.01,3897.54,-2802.47,1
2025-02-24,SKU021,78,601479.84,7711.28,2,2,0,2025,2,9,Winter,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,0
2025-02-24,SKU022,76,349374.28,4597.03,2,2,0,2025,2,9,Winter,Product 022,Home Decor,Table,2023-02-12,3252.96,4597.03,1344.07,0
2025-02-24,SKU023,119,168592.06,1416.74,2,2,0,2025,2,9,Winter,Product 023,Kitchen,Cushion,2022-07-20,2484.54,1416.74,-1067.8,1
2025-02-24,SKU024,116,205188.92,1768.87,2,2,0,2025,2,9,Winter,Product 024,Lighting,Cookware,2024-10-16,5539.34,1768.87,-3770.47,1
2025-02-24,SKU025,27,312066.27,11558.01,2,2,0,2025,2,9,Winter,Product 025,Storage,Lamp,2024-05-09,1333.08,11558.01,10224.93,0
2025-02-24,SKU026,169,1848782.26,10939.54,2,2,0,2025,2,9,Winter,Product 026,Furniture,Shelf,2023-12-10,1799.29,10939.54,9140.25,0
2025-02-24,SKU027,204,1737386.4,8516.6,2,2,0,2025,2,9,Winter,Product 027,Home Decor,Cabinet,2023-03-19,307.06,8516.6,8209.54,0
2025-02-24,SKU028,41,142847.69,3484.09,2,2,0,2025,2,9,Winter,Product 028,Kitchen,Rug,2024-06-24,6348.66,3484.09,-2864.57,1
2025-02-24,SKU029,116,1350524.2,11642.45,2,2,0,2025,2,9,Winter,Product 029,Lighting,Organizer,2023-08-23,5402.59,11642.45,6239.86,0
2025-02-24,SKU030,47,443374.97,9433.51,2,2,0,2025,2,9,Winter,Product 030,Storage,Sofa,2023-05-03,5715.03,9433.51,3718.48,0
2025-02-24,SKU031,137,1194082.41,8715.93,2,2,0,2025,2,9,Winter,Product 031,Furniture,Chair,2023-05-11,6300.65,8715.93,2415.28,0
2025-02-24,SKU032,73,409719.07,5612.59,2,2,0,2025,2,9,Winter,Product 032,Home Decor,Table,2022-09-07,3806.6,5612.59,1805.99,0
2025-02-24,SKU033,138,491004.0,3558.0,2,2,0,2025,2,9,Winter,Product 033,Kitchen,Cushion,2022-04-12,4657.74,3558.0,-1099.74,1
2025-02-24,SKU034,153,232275.42,1518.14,2,2,0,2025,2,9,Winter,Product 034,Lighting,Cookware,2023-09-03,1333.43,1518.14,184.71,0
2025-02-24,SKU035,189,2054465.91,10870.19,2,2,0,2025,2,9,Winter,Product 035,Storage,Lamp,2024-09-03,1137.61,10870.19,9732.58,0
2025-02-24,SKU036,34,193358.0,5687.0,2,2,0,2025,2,9,Winter,Product 036,Furniture,Shelf,2022-03-12,5430.12,5687.0,256.88,0
2025-02-24,SKU037,220,604432.4,2747.42,2,2,0,2025,2,9,Winter,Product 037,Home Decor,Cabinet,2024-08-02,3901.0,2747.42,-1153.58,1
2025-02-24,SKU038,53,209302.3,3949.1,2,2,0,2025,2,9,Winter,Product 038,Kitchen,Rug,2024-06-29,4630.58,3949.1,-681.48,1
2025-02-24,SKU039,28,199330.6,7118.95,2,2,0,2025,2,9,Winter,Product 039,Lighting,Organizer,2022-11-01,6178.74,7118.95,940.21,0
2025-02-24,SKU040,136,333276.16,2450.56,2,2,0,2025,2,9,Winter,Product 040,Storage,Sofa,2023-11-26,5169.07,2450.56,-2718.51,1
2025-02-24,SKU041,99,1023336.27,10336.73,2,2,0,2025,2,9,Winter,Product 041,Furniture,Chair,2022-07-01,4540.24,10336.73,5796.49,0
2025-02-24,SKU042,175,1609795.25,9198.83,2,2,0,2025,2,9,Winter,Product 042,Home Decor,Table,2024-04-13,4583.86,9198.83,4614.97,0
2025-02-24,SKU043,193,1687933.61,8745.77,2,2,0,2025,2,9,Winter,Product 043,Kitchen,Cushion,2024-02-10,2605.61,8745.77,6140.16,0
2025-02-24,SKU044,75,405921.0,5412.28,2,2,0,2025,2,9,Winter,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,0
2025-02-24,SKU045,218,1673538.04,7676.78,2,2,0,2025,2,9,Winter,Product 045,Storage,Lamp,2022-03-16,3634.56,7676.78,4042.22,0
2025-02-24,SKU046,88,631447.52,7175.54,2,2,0,2025,2,9,Winter,Product 046,Furniture,Shelf,2024-12-03,1913.03,7175.54,5262.51,0
2025-02-24,SKU047,107,849389.54,7938.22,2,2,0,2025,2,9,Winter,Product 047,Home Decor,Cabinet,2023-05-06,3416.1,7938.22,4522.12,0
2025-02-24,SKU048,72,99327.6,1379.55,2,2,0,2025,2,9,Winter,Product 048,Kitchen,Rug,2024-09-09,6863.87,1379.55,-5484.32,1
2025-02-24,SKU049,207,1081237.59,5223.37,2,2,0,2025,2,9,Winter,Product 049,Lighting,Organizer,2024-01-16,2063.03,5223.37,3160.34,0
2025-02-24,SKU050,53,46784.16,882.72,2,2,0,2025,2,9,Winter,Product 050,Storage,Sofa,2024-05-06,701.85,882.72,180.87,0
2025-03-03,SKU001,98,359076.9,3664.05,2,2,0,2025,3,10,Spring,Product 001,Furniture,Chair,2022-04-09,1758.45,3664.05,1905.6,0
2025-03-03,SKU002,99,376763.31,3805.69,2,2,0,2025,3,10,Spring,Product 002,Home Decor,Table,2024-05-01,3867.09,3805.69,-61.4,1
2025-03-03,SKU003,44,355442.12,8078.23,2,2,0,2025,3,10,Spring,Product 003,Kitchen,Cushion,2023-12-22,589.48,8078.23,7488.75,0
2025-03-03,SKU004,36,247016.52,6861.57,2,2,0,2025,3,10,Spring,Product 004,Lighting,Cookware,2023-04-28,1445.74,6861.57,5415.83,0
2025-03-03,SKU005,140,1329050.8,9493.22,2,2,0,2025,3,10,Spring,Product 005,Storage,Lamp,2023-04-22,5543.63,9493.22,3949.59,0
2025-03-03,SKU006,58,470150.32,8106.04,2,2,0,2025,3,10,Spring,Product 006,Furniture,Shelf,2024-08-02,6021.91,8106.04,2084.13,0
2025-03-03,SKU007,217,1109757.53,5114.09,2,2,0,2025,3,10,Spring,Product 007,Home Decor,Cabinet,2022-04-05,7748.2,5114.09,-2634.11,1
2025-03-03,SKU008,133,1309071.12,9842.64,2,2,0,2025,3,10,Spring,Product 008,Kitchen,Rug,2024-02-07,2775.15,9842.64,7067.49,0
2025-03-03,SKU009,99,231352.11,2336.89,2,2,0,2025,3,10,Spring,Product 009,Lighting,Organizer,2022-08-10,3121.06,2336.89,-784.17,1
2025-03-03,SKU010,160,106153.6,663.46,2,2,0,2025,3,10,Spring,Product 010,Storage,Sofa,2022-04-14,3889.06,663.46,-3225.6,1
2025-03-03,SKU011,15,21668.4,1444.56,2,2,0,2025,3,10,Spring,Product 011,Furniture,Chair,2023-08-03,1718.4,1444.56,-273.84,1
2025-03-03,SKU012,224,1966578.88,8779.37,2,2,0,2025,3,10,Spring,Product 012,Home Decor,Table,2024-12-09,1256.89,8779.37,7522.48,0
2025-03-03,SKU013,110,633355.8,5757.78,2,2,0,2025,3,10,Spring,Product 013,Kitchen,Cushion,2024-03-20,3936.71,5757.78,1821.07,0
2025-03-03,SKU014,182,413276.5,2270.75,2,2,0,2025,3,10,Spring,Product 014,Lighting,Cookware,2024-04-17,2008.55,2270.75,262.2,0
2025-03-03,SKU015,37,229848.44,6212.12,2,2,0,2025,3,10,Spring,Product 015,Storage,Lamp,2024-02-29,5441.06,6212.12,771.06,0
2025-03-03,SKU016,103,223182.46,2166.82,2,2,0,2025,3,10,Spring,Product 016,Furniture,Shelf,2024-05-14,3637.93,2166.82,-1471.11,1
2025-03-03,SKU017,104,881641.28,8477.32,2,2,0,2025,3,10,Spring,Product 017,Home Decor,Cabinet,2023-07-19,6703.26,8477.32,1774.06,0
2025-03-03,SKU018,206,1148534.46,5575.41,2,2,0,2025,3,10,Spring,Product 018,Kitchen,Rug,2022-05-21,5677.05,5575.41,-101.64,1
2025-03-03,SKU019,143,689238.55,4819.85,2,2,0,2025,3,10,Spring,Product 019,Lighting,Organizer,2024-07-12,2670.84,4819.85,2149.01,0
2025-03-03,SKU020,119,463807.26,3897.54,2,2,0,2025,3,10,Spring,Product 020,Storage,Sofa,2023-05-11,6700.01,3897.54,-2802.47,1
2025-03-03,SKU021,59,454965.52,7711.28,2,2,0,2025,3,10,Spring,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,0
2025-03-03,SKU022,78,358568.34,4597.03,2,2,0,2025,3,10,Spring,Product 022,Home Decor,Table,2023-02-12,3252.96,4597.03,1344.07,0
2025-03-03,SKU023,125,177092.5,1416.74,2,2,0,2025,3,10,Spring,Product 023,Kitchen,Cushion,2022-07-20,2484.54,1416.74,-1067.8,1
2025-03-03,SKU024,104,183962.48,1768.87,2,2,0,2025,3,10,Spring,Product 024,Lighting,Cookware,2024-10-16,5539.34,1768.87,-3770.47,1
2025-03-03,SKU025,20,231160.2,11558.01,2,2,0,2025,3,10,Spring,Product 025,Storage,Lamp,2024-05-09,1333.08,11558.01,10224.93,0
2025-03-03,SKU026,173,1892540.42,10939.54,2,2,0,2025,3,10,Spring,Product 026,Furniture,Shelf,2023-12-10,1799.29,10939.54,9140.25,0
2025-03-03,SKU027,206,1754419.6,8516.6,2,2,0,2025,3,10,Spring,Product 027,Home Decor,Cabinet,2023-03-19,307.06,8516.6,8209.54,0
2025-03-03,SKU028,52,181172.68,3484.09,2,2,0,2025,3,10,Spring,Product 028,Kitchen,Rug,2024-06-24,6348.66,3484.09,-2864.57,1
2025-03-03,SKU029,127,1478591.15,11642.45,2,2,0,2025,3,10,Spring,Product 029,Lighting,Organizer,2023-08-23,5402.59,11642.45,6239.86,0
2025-03-03,SKU030,39,367906.89,9433.51,2,2,0,2025,3,10,Spring,Product 030,Storage,Sofa,2023-05-03,5715.03,9433.51,3718.48,0
2025-03-03,SKU031,170,1481708.1,8715.93,2,2,0,2025,3,10,Spring,Product 031,Furniture,Chair,2023-05-11,6300.65,8715.93,2415.28,0
2025-03-03,SKU032,58,325530.22,5612.59,2,2,0,2025,3,10,Spring,Product 032,Home Decor,Table,2022-09-07,3806.6,5612.59,1805.99,0
2025-03-03,SKU033,154,547932.0,3558.0,2,2,0,2025,3,10,Spring,Product 033,Kitchen,Cushion,2022-04-12,4657.74,3558.0,-1099.74,1
2025-03-03,SKU034,176,267192.64,1518.14,2,2,0,2025,3,10,Spring,Product 034,Lighting,Cookware,2023-09-03,1333.43,1518.14,184.71,0
2025-03-03,SKU035,175,1902283.25,10870.19,2,2,0,2025,3,10,Spring,Product 035,Storage,Lamp,2024-09-03,1137.61,10870.19,9732.58,0
2025-03-03,SKU036,35,199045.0,5687.0,2,2,0,2025,3,10,Spring,Product 036,Furniture,Shelf,2022-03-12,5430.12,5687.0,256.88,0
2025-03-03,SKU037,220,604432.4,2747.42,2,2,0,2025,3,10,Spring,Product 037,Home Decor,Cabinet,2024-08-02,3901.0,2747.42,-1153.58,1
2025-03-03,SKU038,59,232996.9,3949.1,2,2,0,2025,3,10,Spring,Product 038,Kitchen,Rug,2024-06-29,4630.58,3949.1,-681.48,1
2025-03-03,SKU039,31,220687.45,7118.95,2,2,0,2025,3,10,Spring,Product 039,Lighting,Organizer,2022-11-01,6178.74,7118.95,940.21,0
2025-03-03,SKU040,126,308770.56,2450.56,2,2,0,2025,3,10,Spring,Product 040,Storage,Sofa,2023-11-26,5169.07,2450.56,-2718.51,1
2025-03-03,SKU041,101,1044009.73,10336.73,2,2,0,2025,3,10,Spring,Product 041,Furniture,Chair,2022-07-01,4540.24,10336.73,5796.49,0
2025-03-03,SKU042,193,1775374.19,9198.83,2,2,0,2025,3,10,Spring,Product 042,Home Decor,Table,2024-04-13,4583.86,9198.83,4614.97,0
2025-03-03,SKU043,186,1626713.22,8745.77,2,2,0,2025,3,10,Spring,Product 043,Kitchen,Cushion,2024-02-10,2605.61,8745.77,6140.16,0
